Area,Location,Bedrooms,Bathrooms,Year Built,Nearby Metro,Price
2549,Mumbai,4,1,2004,Yes,94.52
2521,Pune,3,2,1998,Yes,113.12
2815,Chennai,5,3,2017,Yes,139.24
3527,Mumbai,5,3,1996,No,137.03
3336,Pune,3,1,2003,No,110.79
1881,Hyderabad,5,2,1997,No,81.62
3478,Mumbai,1,1,2008,No,121.35
887,Chennai,4,3,2017,No,56.19
1945,Delhi,2,3,2013,No,93.68
3841,Mumbai,2,3,2021,No,125.84
2067,Mumbai,2,3,2008,Yes,81.33
1890,Kolkata,5,1,2017,Yes,103.96
3141,Hyderabad,2,2,1996,Yes,103.84
3702,Hyderabad,4,3,2018,No,131.56
2887,Pune,5,2,2008,Yes,128.91
2035,Hyderabad,2,1,2005,Yes,80.31
1879,Bangalore,2,3,1995,Yes,68.56
3559,Pune,4,3,1998,Yes,150.4
1090,Bangalore,3,1,2016,Yes,62.87
3664,Chennai,4,2,2013,Yes,155.5
2442,Pune,5,3,2003,Yes,102.18
1506,Hyderabad,2,3,2014,Yes,90.94
3993,Mumbai,5,2,2019,Yes,166.84
3966,Chennai,2,3,2008,No,121.26
1598,Pune,3,2,2005,No,66.51
2272,Delhi,1,2,2015,Yes,74.16
1643,Chennai,1,2,2006,No,60.18
3485,Kolkata,4,1,2014,No,126.46
1713,Delhi,5,1,2006,Yes,90.92
1143,Pune,5,3,1997,Yes,76.18
2371,Pune,5,3,2008,Yes,125.74
3874,Pune,5,2,1996,Yes,151.21
3901,Bangalore,5,2,2017,No,158.17
1776,Chennai,3,1,2004,Yes,97.79
2892,Chennai,5,1,2000,Yes,112.96
2000,Hyderabad,3,2,2005,No,62.88
2448,Delhi,4,1,2005,Yes,104.27
921,Hyderabad,2,2,2013,No,50.07
1074,Hyderabad,2,2,2022,No,46.6
1759,Delhi,1,3,2022,Yes,84.23
3748,Hyderabad,3,1,1997,Yes,145.62
1111,Delhi,5,3,2011,No,72.01
3265,Chennai,3,3,2013,Yes,146.16
3608,Hyderabad,3,3,2016,Yes,141.42
2152,Delhi,2,2,2002,No,77.72
1926,Mumbai,3,1,2015,Yes,93.57
1487,Hyderabad,5,2,2009,No,66.09
3129,Pune,3,1,1995,Yes,113.76
2068,Hyderabad,5,1,2020,Yes,96.34
1956,Delhi,1,3,2009,No,81.84
1655,Mumbai,3,3,2007,Yes,89.97
3518,Delhi,5,2,2021,No,148.13
2615,Kolkata,3,2,2009,Yes,115.83
1140,Hyderabad,2,1,2018,Yes,56.82
821,Pune,2,1,2002,No,21.85
2804,Mumbai,2,3,2006,Yes,99.36
3416,Pune,1,1,2019,No,112.23
3517,Hyderabad,5,2,1995,No,150.71
1769,Kolkata,5,3,2011,Yes,95.94
2812,Bangalore,2,2,2022,Yes,110.68
1144,Hyderabad,3,1,2011,No,43.05
2529,Pune,4,2,2019,No,98.39
2284,Chennai,3,3,2006,No,112.84
2682,Pune,1,3,2004,No,90.22
999,Bangalore,3,2,2009,Yes,48.68
2852,Delhi,2,1,2012,No,113.82
3147,Kolkata,4,3,2019,Yes,131.86
2570,Chennai,2,3,2006,Yes,95.53
3585,Hyderabad,1,2,2010,No,108.82
1339,Bangalore,2,3,2022,Yes,69.41
1975,Pune,1,3,2005,Yes,80.96
3743,Bangalore,4,3,2013,Yes,150.6
3093,Delhi,2,2,2020,No,125.89
3876,Chennai,1,1,2001,No,125.02
2860,Mumbai,3,2,2006,Yes,107.47
1777,Bangalore,2,3,1998,Yes,85.91
2288,Kolkata,4,2,2003,Yes,100.7
1085,Kolkata,1,1,2016,No,42.85
2437,Hyderabad,5,1,2016,Yes,109.71
3186,Hyderabad,4,2,1998,Yes,143.74
2037,Bangalore,2,1,2014,Yes,77.1
3792,Kolkata,5,2,2002,No,153.46
912,Kolkata,1,2,1998,No,50.43
1137,Pune,3,2,2002,No,49.03
889,Chennai,2,3,2011,Yes,79.67
3630,Mumbai,1,2,2018,No,105.91
3606,Bangalore,3,1,1997,No,154.36
2299,Mumbai,3,3,2001,Yes,84.21
1853,Mumbai,5,3,2018,Yes,97.65
2363,Delhi,4,2,2016,Yes,100.92
2211,Pune,4,1,1998,No,79.63
2403,Kolkata,3,3,2006,No,93.7
1156,Mumbai,4,2,2005,Yes,67.78
3393,Pune,4,1,2017,Yes,151.59
1258,Delhi,4,1,2008,Yes,75.56
1270,Mumbai,1,3,1995,No,49.76
3714,Pune,2,1,1997,Yes,132.42
3786,Kolkata,1,3,2004,No,124.93
2538,Chennai,2,1,2008,Yes,103.57
3420,Pune,5,1,2014,Yes,141.96
3873,Chennai,3,2,2013,Yes,155.86
1941,Delhi,2,1,2020,No,61.33
1107,Delhi,3,2,2020,Yes,72.16
1363,Hyderabad,5,1,2015,No,73.33
1838,Chennai,1,1,1995,Yes,55.38
3271,Bangalore,5,3,2016,No,136.7
1919,Mumbai,5,3,2004,Yes,97.26
1409,Mumbai,5,3,2019,No,72.25
854,Chennai,2,2,2021,No,43.71
2101,Mumbai,5,2,2005,No,92.26
1212,Delhi,2,1,2009,Yes,42.37
3829,Hyderabad,2,3,1995,No,139.16
2294,Hyderabad,3,2,2016,Yes,89.41
837,Bangalore,2,3,2006,Yes,52.91
1569,Chennai,3,3,2005,No,83.39
982,Delhi,4,1,2008,Yes,71.95
2036,Delhi,1,2,2005,Yes,79.3
925,Kolkata,2,3,1997,Yes,70.67
939,Kolkata,2,2,2014,Yes,54.71
1420,Chennai,5,2,2009,Yes,86.01
2344,Chennai,2,3,2012,No,78.67
2286,Kolkata,4,1,1997,No,90.84
831,Pune,3,3,2015,No,36.96
1034,Delhi,4,2,1998,Yes,74.48
872,Mumbai,5,2,2004,No,50.82
1271,Hyderabad,2,1,1995,Yes,79.1
2471,Bangalore,5,3,2017,No,87.23
2589,Pune,2,1,2016,Yes,100.53
1427,Delhi,4,1,2022,Yes,75.03
1467,Kolkata,2,3,2012,No,57.27
1393,Chennai,1,2,2002,No,61.11
3466,Hyderabad,1,2,1996,No,116.26
3139,Bangalore,5,3,2018,Yes,152.65
3476,Bangalore,1,3,2002,Yes,120.46
2756,Delhi,2,3,2000,Yes,120.57
3060,Mumbai,1,2,2019,No,113.94
966,Bangalore,4,1,2000,Yes,58.42
3920,Delhi,4,3,2005,No,146.72
3249,Kolkata,4,2,2014,Yes,144.98
3638,Bangalore,4,3,2017,No,134.39
2703,Mumbai,5,3,2010,Yes,133.09
1768,Pune,1,2,2009,No,65.12
2827,Kolkata,3,2,1998,Yes,110.26
978,Delhi,5,1,1998,No,61.97
3018,Delhi,3,2,2003,No,109.17
2821,Pune,5,3,2003,No,133.74
2851,Kolkata,3,2,2001,Yes,131.95
1135,Hyderabad,4,2,2005,No,46.16
994,Hyderabad,1,2,2002,Yes,45.92
2791,Chennai,2,2,2004,Yes,87.17
3740,Delhi,2,1,2007,Yes,135.09
3617,Hyderabad,5,2,2011,Yes,136.19
2167,Chennai,3,2,2000,No,85.16
2031,Delhi,1,1,2003,Yes,77.71
2759,Kolkata,2,2,2018,No,91.86
2326,Kolkata,1,2,2013,Yes,85.36
2977,Kolkata,2,1,1999,Yes,124.84
3872,Hyderabad,1,3,1999,Yes,133.72
2832,Bangalore,2,1,2022,No,96.36
3633,Mumbai,3,3,2006,No,129.39
3334,Bangalore,2,2,2004,No,114.96
2495,Delhi,4,3,2004,Yes,102.62
2600,Kolkata,2,1,2003,No,90.6
3170,Chennai,4,2,2020,No,108.88
2583,Chennai,3,3,1998,No,87.32
823,Pune,5,1,2021,Yes,62.8
1176,Pune,5,3,1998,Yes,79.14
1578,Hyderabad,1,2,2021,No,60.27
1979,Kolkata,2,3,2006,No,74.04
2940,Pune,2,2,2004,Yes,107.42
2696,Hyderabad,4,3,2000,Yes,129.76
2573,Mumbai,4,3,2011,No,112.35
2968,Hyderabad,1,3,2020,No,97.73
3299,Pune,3,3,2016,No,108.56
3449,Chennai,5,1,1997,Yes,131.22
1699,Hyderabad,4,2,2015,No,78.46
1386,Kolkata,3,1,2005,No,60.82
1854,Bangalore,5,1,2019,Yes,89.56
3799,Delhi,5,2,2004,Yes,140.2
3554,Pune,2,2,2001,No,120.54
3448,Mumbai,5,1,2009,Yes,153.62
1409,Bangalore,3,3,2006,No,58.6
2976,Kolkata,5,2,1997,No,129.57
3300,Hyderabad,4,2,2002,No,123.63
1606,Chennai,3,2,2013,No,67.36
3283,Mumbai,5,3,1996,No,132.03
2430,Delhi,1,3,2008,Yes,106.7
2499,Kolkata,1,2,2007,Yes,91.13
3354,Hyderabad,3,2,2020,No,118.88
2786,Hyderabad,4,1,2003,Yes,115.86
3499,Hyderabad,5,2,2006,No,136.0
2151,Pune,4,1,2007,No,90.31
3754,Delhi,2,3,2004,Yes,142.6
908,Delhi,3,2,2017,Yes,44.0
1325,Chennai,2,3,1999,No,54.8
2298,Bangalore,3,2,2004,No,94.46
2801,Pune,3,1,2016,Yes,111.88
1749,Chennai,5,1,2007,No,76.28
3239,Bangalore,4,2,2003,No,119.37
3520,Bangalore,4,3,2014,Yes,157.76
2467,Mumbai,4,3,2011,Yes,101.67
3984,Kolkata,2,2,1998,No,126.0
1651,Kolkata,1,1,2017,Yes,63.15
1405,Kolkata,4,3,2006,No,68.42
3194,Chennai,5,3,2009,Yes,156.63
2424,Chennai,3,2,2009,No,89.67
1621,Bangalore,1,3,2013,Yes,70.37
3565,Pune,4,2,2003,Yes,156.85
1106,Mumbai,1,1,2000,No,52.28
1709,Hyderabad,1,3,2011,No,58.05
1857,Kolkata,5,2,2018,Yes,100.86
3016,Hyderabad,3,2,2000,No,111.89
2168,Hyderabad,1,1,2014,Yes,89.48
3379,Kolkata,2,2,2004,No,127.94
2442,Pune,4,1,2014,Yes,111.54
2471,Delhi,3,1,2012,Yes,112.42
1337,Bangalore,5,3,2013,Yes,82.6
1727,Hyderabad,1,2,2014,No,73.49
3537,Hyderabad,3,2,2001,Yes,147.93
1904,Delhi,1,1,2014,Yes,67.72
3536,Pune,5,2,2020,No,141.47
1504,Hyderabad,2,2,2011,No,27.34
3038,Kolkata,5,1,2016,Yes,117.39
1082,Mumbai,2,2,2013,Yes,68.0
1770,Bangalore,3,1,2000,No,61.31
1288,Kolkata,2,2,2018,Yes,72.83
3906,Bangalore,1,1,2019,Yes,139.3
3653,Hyderabad,3,2,2014,No,135.7
2889,Mumbai,2,2,2000,Yes,114.55
969,Hyderabad,5,2,2022,Yes,66.94
3854,Kolkata,5,1,2014,No,151.49
2392,Hyderabad,1,3,2012,Yes,97.65
1667,Chennai,4,3,2022,Yes,93.98
1365,Hyderabad,3,2,2019,No,53.46
2217,Pune,5,3,2005,Yes,118.02
1184,Bangalore,4,1,2022,Yes,67.57
2711,Kolkata,2,2,2003,Yes,110.06
3445,Bangalore,5,2,2019,Yes,151.6
3935,Delhi,1,3,2003,No,121.3
880,Delhi,1,2,2017,No,37.86
3627,Mumbai,3,2,2011,No,107.95
3308,Mumbai,5,3,2009,No,115.85
2361,Kolkata,3,1,2005,No,77.21
1037,Hyderabad,4,3,2012,No,64.43
3146,Chennai,3,1,2021,No,120.64
1536,Hyderabad,2,2,1999,No,63.48
1639,Bangalore,1,1,2017,No,70.83
2732,Pune,5,1,1997,Yes,129.28
3961,Chennai,4,3,2003,Yes,170.32
2263,Pune,2,2,1996,No,78.61
3376,Pune,1,3,2008,Yes,120.02
887,Hyderabad,4,2,2003,No,68.15
2871,Hyderabad,5,3,2014,No,123.38
1131,Bangalore,1,1,2007,Yes,42.42
3929,Mumbai,5,2,2007,Yes,163.68
3311,Mumbai,4,3,2001,No,109.31
3849,Mumbai,2,2,2019,Yes,151.84
988,Pune,4,3,2021,No,57.93
3069,Kolkata,4,3,2010,No,116.16
3810,Kolkata,1,1,1995,No,142.25
1152,Kolkata,5,3,2016,No,85.5
3922,Hyderabad,2,3,2009,No,136.93
1911,Chennai,5,3,2012,No,90.93
3069,Mumbai,4,3,2012,Yes,138.75
3335,Hyderabad,2,2,2006,No,110.69
2831,Bangalore,4,2,2007,No,111.52
1659,Kolkata,2,3,2001,No,62.16
3726,Hyderabad,2,1,2000,No,142.22
966,Delhi,3,2,2020,No,49.25
2529,Hyderabad,1,1,2022,Yes,89.55
900,Delhi,5,3,2019,Yes,67.78
1324,Kolkata,1,1,2020,No,58.52
1970,Chennai,4,1,2012,No,91.94
1287,Delhi,2,2,2019,No,45.06
2344,Delhi,2,3,2014,Yes,101.53
2928,Delhi,2,2,2020,No,90.23
3427,Delhi,5,3,2013,No,130.4
1621,Hyderabad,4,3,2000,Yes,92.66
1949,Kolkata,3,2,2002,No,72.24
2405,Delhi,5,1,2015,No,99.07
2774,Kolkata,2,2,2010,Yes,104.28
3733,Kolkata,3,2,2010,Yes,143.72
2505,Mumbai,1,3,2007,No,72.5
3449,Pune,4,2,2020,Yes,145.38
871,Bangalore,2,2,2020,No,44.32
3092,Bangalore,1,1,2010,Yes,108.33
1378,Bangalore,2,2,1996,No,61.98
3489,Delhi,5,3,2020,No,144.01
2033,Chennai,5,1,1997,No,65.13
993,Kolkata,5,2,1996,Yes,78.82
1337,Pune,4,2,2007,Yes,61.96
1131,Bangalore,4,2,2017,Yes,76.13
1092,Bangalore,3,1,1995,Yes,59.63
1529,Mumbai,5,1,1999,No,82.58
835,Hyderabad,3,1,2022,Yes,64.27
2351,Bangalore,2,1,1997,No,99.18
1901,Pune,3,2,2013,Yes,59.36
3892,Hyderabad,5,1,2019,No,155.54
2470,Hyderabad,4,3,1998,No,108.1
1044,Chennai,2,1,2020,No,39.9
2901,Mumbai,3,3,2021,No,120.11
1916,Pune,3,1,2007,No,79.87
2649,Bangalore,4,1,2016,No,108.63
2199,Mumbai,4,2,2007,No,81.57
3023,Chennai,4,2,2019,Yes,145.96
989,Pune,4,1,1999,Yes,57.38
2581,Chennai,4,3,1999,No,114.79
3654,Chennai,1,3,2018,No,104.09
2811,Delhi,1,3,1996,Yes,123.92
2015,Pune,4,2,2019,No,97.79
1415,Hyderabad,5,3,2004,Yes,72.79
867,Bangalore,3,2,2019,Yes,59.82
3171,Mumbai,1,1,2005,Yes,102.51
1978,Pune,1,2,2013,No,75.87
1253,Kolkata,2,1,2019,Yes,66.09
3073,Pune,1,3,2017,Yes,117.49
2331,Mumbai,3,3,1995,Yes,108.51
2951,Pune,4,2,2000,No,126.42
1265,Pune,2,3,2022,No,56.03
3275,Mumbai,5,1,2000,No,126.94
2575,Pune,4,1,2020,Yes,121.57
3840,Hyderabad,2,2,1997,Yes,152.16
3289,Mumbai,1,1,2021,Yes,113.71
3571,Mumbai,5,1,2000,Yes,156.94
1949,Bangalore,5,3,2011,No,86.4
1859,Pune,2,2,2008,Yes,81.63
2065,Bangalore,5,1,2020,No,102.51
932,Bangalore,3,1,2001,No,47.19
1691,Kolkata,3,3,1995,Yes,74.05
2050,Bangalore,3,1,2018,Yes,106.54
2226,Delhi,2,2,2016,Yes,91.14
1195,Chennai,1,2,1995,No,51.42
2937,Hyderabad,5,1,1995,No,96.92
3102,Pune,4,3,2021,Yes,133.2
3803,Bangalore,5,1,1996,Yes,143.6
882,Hyderabad,5,2,2017,No,70.85
2323,Delhi,4,3,2020,Yes,109.18
3498,Delhi,5,1,2003,Yes,133.09
3379,Pune,2,2,2022,Yes,117.28
1640,Pune,2,2,2020,No,57.29
1907,Chennai,5,1,2003,No,83.34
2874,Chennai,5,1,1996,Yes,119.7
3862,Delhi,3,1,1995,Yes,151.66
1178,Mumbai,5,1,2010,No,70.82
2724,Bangalore,5,1,2022,No,106.68
3240,Pune,3,3,2022,Yes,122.4
1016,Kolkata,5,2,2001,No,39.26
1180,Pune,3,1,1996,Yes,74.23
1436,Chennai,5,2,2019,No,82.28
1599,Bangalore,3,3,2016,Yes,84.71
3355,Pune,2,2,2001,Yes,134.45
1082,Chennai,4,3,1999,Yes,62.49
1013,Mumbai,4,2,1995,Yes,55.84
1979,Bangalore,3,3,2004,Yes,87.24
2846,Bangalore,2,2,2006,Yes,103.03
3377,Chennai,5,1,2010,Yes,135.89
1654,Kolkata,2,3,2003,No,81.15
1416,Chennai,3,1,2007,No,61.18
2888,Delhi,2,2,2020,No,96.67
1318,Pune,5,1,2004,Yes,78.38
1828,Mumbai,4,3,1995,Yes,80.61
1844,Chennai,4,2,2016,Yes,87.05
1445,Delhi,2,1,2002,Yes,62.07
1740,Pune,2,1,2006,No,75.67
1041,Bangalore,1,3,1999,Yes,77.27
1730,Bangalore,4,1,2021,No,73.98
2953,Delhi,2,3,2022,Yes,94.9
1142,Mumbai,3,3,2004,No,51.51
2466,Pune,2,2,2010,No,107.69
3264,Delhi,2,2,1999,Yes,138.66
837,Bangalore,1,1,2013,No,48.9
1135,Chennai,3,1,1997,Yes,61.78
3320,Bangalore,1,2,2006,No,106.41
2960,Mumbai,3,1,2008,Yes,117.0
1050,Bangalore,4,1,1996,No,54.11
1711,Mumbai,4,1,2022,No,68.44
3942,Bangalore,5,1,2013,Yes,149.91
1063,Bangalore,3,2,2019,No,60.02
1698,Mumbai,2,1,1998,Yes,72.65
1380,Mumbai,4,1,2021,No,62.75
3231,Kolkata,4,2,2005,Yes,139.44
2590,Mumbai,4,3,1995,Yes,126.82
3634,Bangalore,2,3,1999,Yes,131.03
2214,Mumbai,3,3,2017,No,112.7
1809,Hyderabad,5,3,2015,Yes,100.82
2421,Pune,2,1,2003,No,87.84
2553,Kolkata,5,2,1997,No,118.25
1361,Chennai,3,3,2002,Yes,85.3
3320,Kolkata,4,3,2020,Yes,138.94
1957,Kolkata,3,3,2021,Yes,92.29
2212,Delhi,3,1,2006,No,89.04
2565,Bangalore,3,2,2006,Yes,122.83
860,Mumbai,2,2,2000,No,36.0
2565,Mumbai,4,1,2007,Yes,109.9
2174,Kolkata,2,1,2000,No,83.51
3929,Pune,5,3,2019,Yes,169.12
3765,Bangalore,5,2,1995,Yes,154.66
3903,Delhi,1,1,2001,No,114.12
1456,Bangalore,4,3,2007,No,69.87
2777,Hyderabad,4,1,2000,Yes,111.99
968,Chennai,5,1,2010,No,58.47
1845,Bangalore,2,3,2002,No,84.06
3657,Delhi,3,2,2012,Yes,160.73
1902,Chennai,2,2,2007,No,50.65
3149,Hyderabad,4,1,1997,Yes,122.27
3535,Chennai,3,1,1995,No,110.83
2706,Delhi,3,2,2009,No,112.24
1186,Pune,1,2,2019,No,35.76
2412,Mumbai,5,3,2013,No,110.36
2365,Pune,2,2,1997,Yes,108.26
3176,Chennai,1,1,2007,Yes,129.23
3307,Delhi,2,3,2008,No,136.62
3000,Pune,2,2,2006,Yes,110.7
3572,Pune,4,3,2019,Yes,141.03
2514,Mumbai,4,3,2022,Yes,111.45
1606,Pune,2,2,2002,Yes,81.18
3334,Bangalore,5,3,2006,No,134.99
3442,Hyderabad,2,2,2000,No,125.4
3845,Kolkata,5,1,2014,No,127.31
3829,Delhi,3,3,2020,No,142.4
1440,Kolkata,4,1,2002,Yes,70.28
2629,Pune,5,2,1999,No,115.76
3795,Mumbai,2,1,2021,Yes,143.15
3038,Chennai,3,2,2005,No,127.63
2899,Bangalore,1,3,2003,No,94.77
3442,Bangalore,5,1,2009,No,139.28
3188,Mumbai,1,3,1997,No,113.17
3372,Chennai,1,2,2008,No,109.6
816,Pune,5,3,2006,No,62.04
1041,Bangalore,4,3,2005,Yes,58.66
2493,Delhi,1,2,1995,No,93.04
1450,Bangalore,4,2,2020,Yes,65.49
2234,Bangalore,3,3,2013,No,91.77
1093,Bangalore,2,1,2020,Yes,46.83
3899,Bangalore,1,2,1995,Yes,119.64
2233,Kolkata,5,1,2014,No,81.49
3206,Chennai,3,2,2011,No,133.07
1472,Mumbai,3,3,2005,No,71.36
3867,Bangalore,1,2,2005,Yes,133.99
2239,Pune,3,3,2010,No,85.42
981,Mumbai,2,2,2010,Yes,63.47
3768,Bangalore,2,3,1996,No,120.57
1591,Bangalore,3,1,2022,No,61.68
1466,Kolkata,4,2,2015,No,72.32
2637,Hyderabad,4,2,2020,Yes,97.74
1525,Delhi,1,2,1997,No,47.66
1152,Chennai,2,1,1996,No,47.14
868,Mumbai,1,3,2009,No,37.45
1276,Bangalore,5,1,2013,Yes,65.9
1124,Mumbai,3,3,1995,Yes,84.67
2118,Kolkata,4,1,1995,No,79.49
2032,Kolkata,1,2,2013,No,89.38
1980,Chennai,5,3,1996,Yes,104.97
1898,Kolkata,2,3,2001,No,69.05
2677,Mumbai,3,2,2009,Yes,101.49
3134,Delhi,3,3,2001,No,102.74
2054,Mumbai,2,3,2012,No,81.21
2400,Mumbai,5,3,2020,Yes,123.85
882,Delhi,1,1,1998,Yes,34.56
2088,Chennai,4,1,2001,No,93.46
1068,Kolkata,1,3,2015,Yes,70.23
3735,Pune,4,3,2020,No,139.6
1100,Chennai,5,1,2000,Yes,71.39
1821,Bangalore,4,3,2006,Yes,109.0
889,Bangalore,2,1,2001,Yes,46.96
2725,Delhi,2,2,2016,Yes,109.38
1159,Mumbai,1,2,1996,Yes,49.81
2123,Delhi,2,2,2019,Yes,76.38
3873,Mumbai,4,1,2007,No,150.85
2236,Hyderabad,3,2,2019,Yes,93.54
1948,Bangalore,1,2,2020,Yes,87.96
3627,Hyderabad,4,1,2002,No,124.32
1526,Bangalore,4,1,2019,No,69.65
2402,Mumbai,4,1,2000,Yes,104.22
2001,Pune,1,2,2020,Yes,74.02
2602,Hyderabad,2,2,1997,Yes,102.34
804,Hyderabad,5,3,2022,No,68.18
2636,Kolkata,4,3,2001,Yes,126.9
2537,Pune,2,3,2004,No,89.04
2964,Bangalore,1,1,2014,No,100.99
3861,Chennai,4,2,2020,Yes,130.1
1230,Delhi,4,2,2017,Yes,83.49
1189,Delhi,4,1,2009,Yes,65.4
2173,Chennai,2,1,2003,No,94.7
1543,Delhi,2,3,2016,No,65.7
883,Hyderabad,2,3,2004,Yes,52.35
3448,Mumbai,5,2,1999,No,131.33
1252,Kolkata,4,2,2016,No,80.33
1934,Mumbai,4,2,2019,Yes,121.24
1122,Pune,3,3,2010,No,63.43
2753,Mumbai,2,2,2013,No,103.48
2362,Chennai,3,3,2006,Yes,115.02
2788,Hyderabad,5,1,2001,Yes,144.75
1928,Delhi,5,3,2016,No,81.54
1909,Kolkata,1,2,2002,Yes,73.47
3811,Mumbai,5,1,2004,Yes,160.09
3350,Delhi,2,1,2005,No,114.43
1305,Mumbai,1,2,2022,Yes,76.88
3732,Pune,5,1,2001,Yes,158.46
1979,Pune,5,3,2013,Yes,103.69
2534,Hyderabad,5,3,2021,Yes,121.68
1295,Mumbai,5,3,2012,No,63.39
1740,Kolkata,1,3,2014,No,48.05
3841,Delhi,5,1,2011,Yes,148.36
1185,Bangalore,4,1,2001,Yes,81.61
2472,Delhi,3,2,2006,Yes,93.6
1475,Pune,1,2,2004,No,52.53
3984,Pune,5,2,2001,No,152.74
2696,Pune,5,2,2013,Yes,107.67
3712,Delhi,5,1,1995,No,160.97
3134,Kolkata,3,2,2021,Yes,133.71
1722,Bangalore,2,3,2006,Yes,64.23
2593,Pune,3,3,2005,Yes,104.08
1000,Bangalore,3,3,1996,Yes,70.93
1610,Kolkata,4,1,1999,Yes,91.18
1682,Kolkata,4,1,2008,No,62.99
2202,Mumbai,4,3,2001,No,85.96
3360,Delhi,2,3,2022,No,125.32
2088,Pune,1,3,2005,No,76.35
2011,Mumbai,3,2,2011,No,77.17
1697,Chennai,4,3,2017,Yes,86.86
3204,Bangalore,3,2,2011,No,126.16
2016,Pune,5,1,2014,No,70.02
1933,Bangalore,1,2,2017,Yes,75.7
3755,Mumbai,3,1,1998,Yes,119.59
3753,Pune,4,2,1999,Yes,136.26
2446,Delhi,2,1,2002,No,77.64
1888,Kolkata,4,1,2018,No,67.01
1888,Mumbai,5,3,2001,No,114.57
1116,Chennai,5,3,2022,No,69.98
2942,Pune,3,3,2002,Yes,110.49
1258,Hyderabad,4,2,1997,Yes,67.74
2532,Kolkata,5,3,2011,No,99.51
1194,Pune,3,1,2011,No,45.49
2019,Kolkata,5,2,2012,No,94.05
2373,Mumbai,2,1,2001,No,79.17
1862,Bangalore,5,3,2016,Yes,105.49
2996,Kolkata,4,3,2005,No,108.52
3223,Chennai,3,1,2016,No,104.64
3213,Chennai,4,1,2014,No,115.14
2555,Pune,3,2,2020,No,86.19
1255,Delhi,4,1,1997,No,51.06
1075,Pune,5,3,2016,Yes,94.18
2378,Delhi,3,3,2015,Yes,114.85
2061,Delhi,2,2,2001,Yes,71.05
3252,Pune,5,1,1997,Yes,152.68
962,Mumbai,4,2,2002,Yes,39.67
2442,Delhi,4,3,2022,Yes,105.95
1599,Mumbai,1,2,2006,Yes,71.39
3651,Mumbai,1,1,2014,Yes,124.22
3940,Hyderabad,1,2,2012,No,137.78
1932,Mumbai,1,2,1995,Yes,89.83
979,Chennai,3,1,2013,Yes,45.77
2979,Pune,1,1,2001,Yes,101.25
2342,Kolkata,5,1,2021,No,98.81
3699,Hyderabad,1,1,2000,No,104.77
2834,Bangalore,2,1,2009,Yes,114.72
2278,Kolkata,5,1,2005,Yes,113.75
1811,Mumbai,4,2,2012,No,79.88
2231,Chennai,3,1,2014,Yes,87.97
2484,Delhi,1,3,2008,Yes,93.3
1256,Hyderabad,3,3,2004,No,67.82
1714,Pune,2,1,2021,Yes,72.92
3864,Kolkata,4,3,2018,Yes,153.96
3357,Hyderabad,2,1,1997,No,136.69
3092,Bangalore,4,2,2001,Yes,125.35
1583,Mumbai,5,2,2011,Yes,96.63
3909,Chennai,5,2,2000,No,156.24
1938,Pune,1,1,2009,Yes,69.74
3345,Bangalore,1,3,2009,Yes,133.25
2160,Kolkata,5,3,1995,Yes,127.67
3306,Hyderabad,2,3,2017,No,110.23
3990,Hyderabad,3,3,2018,Yes,156.7
3491,Pune,4,3,2020,Yes,144.59
855,Bangalore,4,3,2004,Yes,53.34
1223,Bangalore,3,1,2005,No,42.79
3991,Pune,2,2,2020,No,154.39
849,Kolkata,4,2,2008,No,43.35
3220,Kolkata,5,2,2016,No,132.94
2759,Kolkata,5,1,2012,Yes,114.26
2185,Pune,3,2,2015,No,83.78
2929,Bangalore,1,3,2006,No,105.29
1681,Hyderabad,4,1,2018,No,69.27
3408,Delhi,1,2,2016,No,113.82
2895,Mumbai,4,1,1999,Yes,102.89
2469,Mumbai,4,2,2012,No,97.45
1037,Chennai,1,2,2022,Yes,53.74
3839,Hyderabad,5,3,2019,No,141.36
1188,Kolkata,3,3,2002,No,61.14
1484,Kolkata,3,2,2020,No,74.16
986,Pune,3,3,2015,No,36.55
3991,Bangalore,4,1,1995,No,133.75
3543,Hyderabad,4,2,2021,No,123.35
3210,Bangalore,2,2,2017,No,107.75
2855,Bangalore,4,1,2005,No,111.44
3458,Hyderabad,2,1,2012,Yes,138.3
2874,Mumbai,4,2,2006,No,127.18
1773,Chennai,1,3,2012,Yes,83.42
3734,Chennai,3,3,2015,No,143.76
1782,Bangalore,2,3,2022,Yes,69.74
1075,Bangalore,3,2,2015,Yes,58.39
1624,Bangalore,3,1,2022,No,68.35
3813,Bangalore,3,2,2011,Yes,133.91
3638,Chennai,4,3,1997,No,133.92
2691,Kolkata,5,2,2000,Yes,127.82
3563,Pune,4,2,1999,No,119.5
1276,Chennai,3,2,2015,No,59.46
3551,Bangalore,5,1,1998,Yes,144.83
2375,Delhi,3,3,2014,No,83.15
3207,Pune,4,1,2000,Yes,135.18
2059,Delhi,1,3,2018,Yes,91.67
1856,Kolkata,5,3,2012,Yes,77.01
2364,Mumbai,5,2,2015,No,117.05
1344,Bangalore,3,2,2006,Yes,64.34
2947,Hyderabad,4,2,2001,Yes,103.96
3504,Delhi,3,1,2014,Yes,141.75
1129,Bangalore,1,2,1996,Yes,58.24
1888,Bangalore,1,3,2016,Yes,64.19
2969,Mumbai,1,1,2000,No,97.55
2378,Pune,4,2,2005,Yes,113.31
